u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
19.57773,17.86472,17.16946,16.92791,16.82715,1.713011,0.695261,0.2415543,0.1007519,STAR,K3,3.00381e-05,54951,1,1,0,1,223.556500062171,24.792489140142
23.63474,21.41823,20.99863,20.82145,21.32235,2.216516,0.4195957,0.1771812,-0.5008984,GALAXY,STARBURST,0.1399705,56313,1,1,0,1,209.980518781508,26.8972110947341
23.10595,21.26876,20.576,20.07256,19.84107,1.837183,0.6927662,0.5034389,0.2314911,GALAXY,STARFORMING,0.1742238,56189,1,1,0,1,336.916779476708,22.2660190592683
22.86155,21.12465,19.75225,18.92471,18.50102,1.736902,1.372402,0.8275394,0.4236851,STAR,M2,5.818704e-05,54852,1,1,0,1,106.569290931018,29.4863120907847
20.44773,19.4507,19.21511,19.16979,19.18344,0.9970245,0.2355919,0.04532242,-0.01365662,STAR,F5,0.0001292723,52263,1,1,0,1,72.9998401414525,-0.0875302541971004
20.27922,19.05243,18.61332,18.44066,18.45138,1.226786,0.4391098,0.1726665,-0.01072693,STAR,G2,8.691824e-05,54595,1,1,0,1,242.870360009955,15.914582860029
22.69669,20.13617,18.68162,17.66746,17.12244,2.560522,1.454542,1.01416,0.5450249,STAR,M2,2.436467e-05,54800,1,1,0,1,12.16759568406,0.124921294441855
20.35638,19.94614,19.62963,19.45721,19.17414,0.4102421,0.316515,0.1724186,0.2830677,QSO,BROADLINE,0.4160166,51930,1,1,0,1,162.266189203284,65.4265811704186
22.37404,19.481,18.06019,16.92283,16.42146,2.893045,1.420809,1.137358,0.5013695,STAR,M2,3.626607e-05,52083,1,1,0,1,249.586706668424,42.1644092268975
22.27633,20.53944,19.11937,18.12653,17.56638,1.736889,1.420065,0.9928398,0.5601559,STAR,M2,0.0001372001,54234,1,1,0,1,162.286950902838,-0.826059718081911
15.22643,14.24203,14.06522,14.0521,14.10354,0.9844046,0.1768036,0.01312733,-0.05144215,STAR,G2,0.0001735058,54425,1,1,0,1,122.737495208392,-8.84502935469652
21.21364,20.56955,20.15556,19.71482,19.50757,0.6440926,0.4139881,0.4407406,0.2072449,QSO,,1.629436,58249,1,1,0,1,237.335919504084,55.8433888001936
17.40524,16.30206,15.96344,15.90689,15.84172,1.103176,0.3386269,0.05654621,0.06516743,STAR,G2,2.485309e-05,53883,1,1,0,1,286.784397079287,40.3959422203555
21.87886,21.14813,20.3736,20.06673,19.91463,0.7307262,0.7745285,0.3068695,0.1521034,GALAXY,STARBURST,0.4156609,57452,1,1,0,1,153.721502160495,40.4010044614371
19.90388,19.42693,19.53852,19.4845,19.34151,0.4769535,-0.1115932,0.05402184,0.1429844,QSO,BROADLINE,2.295543,55475,1,1,0,1,344.856413835082,-0.839036797108613
20.13166,18.0504,17.16616,16.84999,16.69465,2.081259,0.8842392,0.3161736,0.1553326,STAR,K3,0.0001632622,54860,1,1,0,1,126.2576247708,14.9552037458706
19.6991,19.53971,19.2557,19.12488,19.11879,0.1593914,0.2840157,0.1308174,0.006090164,QSO,,1.448238,51994,1,1,0,1,175.354951570322,2.10470795283606
21.74807,21.54801,22.00453,21.73234,21.5095,0.2000542,-0.4565125,0.2721863,0.2228413,GALAXY,STARBURST,0.03930248,58107,1,1,0,1,4.30016833306803,35.8832385712194
18.93533,17.64856,17.57915,17.59216,17.61058,1.286774,0.06940842,-0.01301765,-0.01841545,STAR,A0,0.0001378216,54628,1,1,0,1,209.545153483149,-8.17963077982236
17.82277,16.8982,16.5866,16.43924,16.42472,0.9245663,0.3115997,0.1473637,0.01451683,STAR,F5,0.001141974,54821,1,1,0,1,149.58885715112,3.24122860740059
18.54635,18.32118,18.39095,18.27331,18.18487,0.2251663,-0.069767,0.1176414,0.08843422,QSO,BROADLINE,0.456651,51910,1,1,0,1,146.04305130083,60.5601135492844
19.56227,19.15626,18.78763,18.67761,18.89845,0.4060059,0.3686275,0.1100273,-0.2208385,GALAXY,STARBURST,0.1834776,55241,1,1,0,1,157.980418372029,-1.63003691080623
21.57968,21.23213,21.59374,20.82845,20.95436,0.3475494,-0.3616066,0.7652836,-0.1259098,GALAXY,STARBURST,0.3963965,56660,1,1,0,1,148.848011220625,50.1163921477932
21.43496,20.80518,20.08652,19.96592,19.56969,0.6297798,0.7186565,0.1206074,0.396225,GALAXY,STARBURST,0.3495301,57061,1,1,0,1,133.419042391553,55.199021156818
