#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
18.23584,16.81222,16.09444,15.69997,15.42702,1.423618,0.717783,0.3944702,0.2729464,GALAXY,AGN,0.08599677,52312,1,1,0,0,136.68874759119,43.8904353296015
21.05849,18.79807,17.60931,17.09702,16.77013,2.260422,1.188759,0.5122948,0.3268852,GALAXY,AGN,0.1774861,52312,1,1,0,0,137.257649689479,44.1170874621843
20.30328,19.00235,17.94842,17.42951,17.14231,1.300928,1.053926,0.5189171,0.2871914,GALAXY,AGN,0.1989026,52931,1,1,0,0,48.2454690415089,0.840318820411265
17.79644,16.16585,15.48047,15.08659,14.85339,1.630585,0.6853809,0.393878,0.2332077,GALAXY,AGN,0.06159965,52636,1,1,0,0,117.338314467032,29.5749807483677
19.8148,18.05329,17.33512,16.99434,16.71457,1.761511,0.718174,0.3407822,0.2797623,GALAXY,AGN,0.03586557,52663,1,1,0,0,117.175180383119,30.1717484758807
18.67751,16.90004,16.04189,15.60883,15.3103,1.77747,0.8581467,0.4330606,0.2985258,GALAXY,AGN,0.06538529,55537,1,1,0,0,113.631966017172,28.1833334536218
18.04731,16.21878,15.37937,14.98199,14.7165,1.828524,0.8394175,0.3973742,0.2654924,GALAXY,AGN,0.05717856,52430,1,1,0,0,184.871422033213,51.7759114453953
23.21561,21.02282,19.30061,18.67533,18.31867,2.192791,1.722214,0.6252823,0.3566608,GALAXY,AGN,0.3522025,56384,1,1,0,0,166.186463012574,50.6716253909487
19.44728,17.99294,17.33744,17.01076,16.75842,1.45433,0.6555042,0.3266811,0.2523384,GALAXY,AGN,0.1266875,52703,1,1,0,0,133.408660774508,40.0772824586243
19.74202,18.17122,17.55379,17.23787,17.03367,1.570801,0.6174259,0.3159237,0.2042007,GALAXY,AGN,0.07545575,52641,1,1,0,0,142.094438132766,49.8711205677178
19.46032,17.96888,17.07176,16.64148,16.36794,1.491436,0.8971195,0.4302826,0.2735462,GALAXY,AGN,0.133282,52670,1,1,0,0,119.894552417834,25.2572238231167
18.27827,16.32782,15.3412,14.88111,14.51964,1.950449,0.9866219,0.4600897,0.3614731,GALAXY,AGN,0.09549847,52736,1,1,0,0,227.888731599863,40.5890388073755
19.03953,17.13394,16.24858,15.83031,15.50685,1.905586,0.8853683,0.4182682,0.3234568,GALAXY,AGN,0.06880352,52614,1,1,0,0,154.923568061254,45.7574297050592
19.62484,18.25821,17.49866,17.12362,16.89588,1.366625,0.7595577,0.3750343,0.2277393,GALAXY,AGN,0.101212,52614,1,1,0,0,154.831176193284,45.739289398735
17.5558,15.87621,15.10205,14.6929,14.37862,1.679586,0.7741642,0.4091492,0.3142729,GALAXY,AGN,0.03351355,52438,1,1,0,0,170.678264754663,48.9557887389842
20.42952,18.5154,17.53692,17.08122,16.77215,1.914124,0.9784718,0.4556999,0.3090744,GALAXY,AGN,0.1146447,52670,1,1,0,0,132.610206400651,5.54455718193059
19.05682,17.70916,16.95887,16.54908,16.34177,1.347656,0.7502918,0.4097862,0.2073116,GALAXY,AGN,0.1221453,52410,1,1,0,0,198.592828173041,59.716268096278
17.76223,16.1742,15.40066,14.98897,14.69814,1.58803,0.7735415,0.4116917,0.2908278,GALAXY,AGN,0.06206399,52410,1,1,0,0,198.81032152381,59.6414934807401
21.9098,20.21899,18.66763,18.07836,17.6153,1.690809,1.551353,0.5892754,0.4630585,GALAXY,AGN,0.3245651,55677,1,1,0,0,152.879406087069,6.67403480568877
18.41057,16.60707,15.74987,15.30817,15.01581,1.803505,0.8571959,0.4417038,0.2923565,GALAXY,AGN,0.06972906,52641,1,1,0,0,165.678215517592,7.41697254028056
16.94503,15.60147,15.08362,14.75438,14.54482,1.343558,0.5178537,0.3292332,0.2095613,GALAXY,AGN,0.05402265,52762,1,1,0,0,152.909555024792,8.61182264001879
19.33737,17.42749,16.5494,16.13795,15.80936,1.90988,0.8780899,0.4114475,0.3285942,GALAXY,AGN,0.0686528,52762,1,1,0,0,153.670023960318,8.69576220588918
18.0378,16.58866,15.82796,15.43239,15.15569,1.449141,0.7607012,0.3955679,0.2767029,GALAXY,AGN,0.0878581,53884,1,1,0,0,197.132140552486,9.86460525139716
20.12398,18.57712,17.71949,17.23078,16.86014,1.546865,0.8576279,0.4887104,0.3706417,GALAXY,AGN,0.1075739,52724,1,1,0,0,139.590837223488,7.67766838653345
19.95823,18.23465,17.36784,16.9665,16.68614,1.723585,0.8668118,0.4013348,0.2803593,GALAXY,AGN,0.0866135,53884,1,1,0,0,197.052453954468,10.2793234794029
18.4417,16.63549,15.77117,15.32745,14.98938,1.806213,0.8643188,0.4437199,0.3380651,GALAXY,AGN,0.06963283,53884,1,1,0,0,197.709930032611,10.6346856996763
20.19295,18.36678,17.41803,17.01456,16.70048,1.826164,0.9487534,0.4034672,0.3140812,GALAXY,AGN,0.1572149,52614,1,1,0,0,154.663719936602,45.4673882000018
18.46531,16.53597,15.68792,15.24961,14.94515,1.929338,0.8480539,0.4383116,0.3044548,GALAXY,AGN,0.07113238,53166,1,1,0,0,188.116159151107,11.4696711337833
19.18509,17.90416,17.20517,16.80912,16.61898,1.28093,0.6989861,0.3960495,0.1901417,GALAXY,AGN,0.1205787,52644,1,1,0,0,160.794786954912,52.5444182146862
20.11187,18.12234,17.20589,16.75887,16.42534,1.989523,0.9164543,0.4470234,0.3335247,GALAXY,AGN,0.08741168,52673,1,1,0,0,192.182720234248,55.0391473176805
20.37334,18.31686,17.22839,16.76411,16.41714,2.056482,1.088469,0.4642811,0.3469715,GALAXY,AGN,0.1729338,52782,1,1,0,0,248.851549637411,36.0146899970802
19.19036,17.74766,16.80221,16.35044,16.01803,1.442699,0.9454556,0.4517727,0.332407,GALAXY,AGN,0.1320121,52759,1,1,0,0,245.967291141887,39.2355616108104
17.70752,16.28653,15.58645,15.19881,14.90807,1.420984,0.7000828,0.3876429,0.2907362,GALAXY,AGN,0.05984263,52756,1,1,0,0,241.150980905607,43.8798027316558
20.89119,18.60324,17.55684,17.10483,16.84358,2.287947,1.046402,0.4520073,0.2612534,GALAXY,AGN,0.1643702,52674,1,1,0,0,225.286641907754,53.8373377455294
18.43795,16.87076,16.2009,15.83714,15.62648,1.567194,0.6698608,0.3637514,0.2106647,GALAXY,AGN,0.0741565,52782,1,1,0,0,249.131488977693,36.5931135435572
19.06294,17.52186,16.75179,16.35534,16.02243,1.541086,0.7700615,0.3964558,0.3329105,GALAXY,AGN,0.04490568,52756,1,1,0,0,241.185535010536,43.9516234960894
23.6219,20.74977,19.4075,18.89071,18.57918,2.872122,1.342278,0.5167828,0.3115387,GALAXY,AGN,0.3842434,52172,1,1,0,0,50.6449765895007,-0.217609398749812
19.81239,18.19621,17.48528,17.14911,16.89311,1.616179,0.7109261,0.3361759,0.2560005,GALAXY,AGN,0.08203493,52724,1,1,0,0,141.723475196341,7.11637137369603
18.67924,16.93077,16.07829,15.66982,15.33194,1.748474,0.8524742,0.408474,0.337883,GALAXY,AGN,0.06921402,52762,1,1,0,0,153.656207066091,8.77645331153784
19.83114,17.69783,16.63787,16.17341,15.82834,2.133307,1.059958,0.4644642,0.345067,GALAXY,AGN,0.1147159,52734,1,1,0,0,176.668118128415,8.99366615824395
19.01132,17.39378,16.60871,16.12036,15.86448,1.61754,0.7850742,0.4883442,0.2558813,GALAXY,AGN,0.07553907,52993,1,1,0,0,142.870661604488,9.80064962924844
