#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
18.19376,16.47441,15.66031,15.23045,14.9026,1.719343,0.8141069,0.4298592,0.3278446,GALAXY,BROADLINE,0.04770128,52400,1,1,0,0,151.637570225191,53.6100357775513
25.56536,20.85654,18.89504,18.23308,17.77507,4.708822,1.961502,0.6619644,0.4580021,GALAXY,BROADLINE,0.4157781,52430,1,1,0,0,184.348211724902,51.6174468809172
16.78753,14.99623,14.22656,13.83567,13.54244,1.7913,0.7696695,0.3908978,0.2932253,GALAXY,BROADLINE,0.03383701,52365,1,1,0,0,172.710852450948,52.2077012891312
19.47361,17.53194,16.46382,16.02001,15.68846,1.941675,1.068119,0.4438038,0.3315516,GALAXY,BROADLINE,0.1510393,52374,1,1,0,0,187.454565592711,53.2772396442826
19.55169,17.61704,16.71227,16.30452,16.00859,1.934647,0.9047775,0.4077415,0.2959309,GALAXY,BROADLINE,0.07184516,52709,1,1,0,0,147.815016417067,43.7167533969658
18.88866,16.9889,16.07594,15.67622,15.36361,1.899754,0.912962,0.3997211,0.3126125,GALAXY,BROADLINE,0.08230964,52442,1,1,0,0,181.670647162597,49.4520720511308
15.90843,14.24329,13.52595,13.17299,12.89509,1.66514,0.7173424,0.3529596,0.2779016,GALAXY,BROADLINE,0.01604062,52709,1,1,0,0,147.655304556703,43.7593755316564
17.2248,15.28643,14.38181,13.95826,13.64867,1.938371,0.9046154,0.4235487,0.3095932,GALAXY,BROADLINE,0.06120757,52646,1,1,0,0,165.861609930461,6.87234532327976
18.54787,16.6942,15.78243,15.38987,15.07312,1.853666,0.9117727,0.3925552,0.3167543,GALAXY,BROADLINE,0.1011755,52734,1,1,0,0,154.446251713161,6.62708980517486
19.27641,17.3883,16.51712,16.06334,15.70092,1.888113,0.871172,0.453783,0.3624249,GALAXY,BROADLINE,0.07260694,52425,1,1,0,0,203.70347063945,59.4215070690989
22.81125,20.31612,18.7851,18.14824,17.69496,2.495131,1.531023,0.6368599,0.4532757,GALAXY,BROADLINE,0.3863371,55946,1,1,0,0,182.581427694978,7.39497134029175
17.86859,16.24904,15.63261,15.32453,15.10862,1.619549,0.6164303,0.3080797,0.2159081,GALAXY,BROADLINE,0.04674598,52751,1,1,0,0,167.627317617232,10.0611585776071
17.24704,15.3582,14.45265,13.99256,13.65586,1.88884,0.9055519,0.4600925,0.3367014,GALAXY,BROADLINE,0.04690389,52751,1,1,0,0,167.677929277759,10.0940216000599
17.00135,15.18406,14.40214,14.0398,13.77404,1.817296,0.7819195,0.3623428,0.2657604,GALAXY,BROADLINE,0.03295464,52723,1,1,0,0,165.095654057333,10.3234678026395
17.05109,15.04759,14.13786,13.68899,13.40535,2.003499,0.9097376,0.4488688,0.283637,GALAXY,BROADLINE,0.03611564,52723,1,1,0,0,165.155304051123,10.4371849483681
17.39636,15.60639,14.77612,14.38907,14.07603,1.789968,0.8302774,0.3870497,0.313036,GALAXY,BROADLINE,0.03673241,52721,1,1,0,0,227.635114342293,46.124854332745
17.34974,15.40136,14.52511,14.14286,13.77981,1.948377,0.8762484,0.3822584,0.3630486,GALAXY,BROADLINE,0.03229212,52516,1,1,0,0,238.668757946687,39.7823941627505
19.57921,17.64776,16.65231,16.22496,15.88101,1.931446,0.9954472,0.4273491,0.3439541,GALAXY,BROADLINE,0.1152013,52468,1,1,0,0,231.637207792109,44.6453111956978
19.12692,17.20145,16.29741,15.89671,15.55897,1.925468,0.9040432,0.4007015,0.3377371,GALAXY,BROADLINE,0.07687129,52516,1,1,0,0,238.39565364395,39.6997749585021
21.88287,21.56646,20.58975,19.59855,18.93482,0.3164082,0.9767094,0.9912071,0.6637211,GALAXY,BROADLINE,0.8382536,56067,1,1,0,0,246.398555354731,37.6174782618448
19.59817,18.57563,17.50871,17.03498,16.79856,1.022541,1.066921,0.4737301,0.2364101,GALAXY,BROADLINE,0.182388,52790,1,1,0,0,248.820550704129,37.2078689513605
16.59676,14.85731,14.10858,13.74786,13.49523,1.739446,0.7487326,0.3607225,0.2526226,GALAXY,BROADLINE,0.02455585,52759,1,1,0,0,247.63869172757,39.8307409970989
19.43224,17.51018,16.43568,15.95557,15.60843,1.922056,1.074501,0.4801073,0.3471441,GALAXY,BROADLINE,0.115865,53002,1,1,0,0,158.888088189071,39.7724256712585
22.76009,20.58315,18.73722,18.12199,17.71078,2.176931,1.845934,0.6152287,0.4112148,GALAXY,BROADLINE,0.3756367,52735,1,1,0,0,190.421841597809,49.0804370662303
18.677,16.74532,15.84133,15.39625,15.03456,1.931683,0.9039898,0.4450741,0.3616915,GALAXY,BROADLINE,0.06299134,52762,1,1,0,0,203.623719465474,47.7268250699373
18.3014,16.37351,15.43973,15.00176,14.63776,1.927893,0.9337778,0.4379663,0.3640051,GALAXY,BROADLINE,0.0916516,56366,1,1,0,0,205.967890658587,45.2159487817235
17.81591,15.99545,15.18007,14.77275,14.46872,1.82046,0.815382,0.407321,0.3040352,GALAXY,BROADLINE,0.04105498,55616,1,1,0,0,149.67237274092,36.8033306751606
24.05384,20.73535,18.99671,18.26771,17.76601,3.318489,1.73864,0.7290001,0.5017033,GALAXY,BROADLINE,0.3250346,56429,1,1,0,0,196.185060331828,57.7972162112281
17.26138,15.29943,14.42554,14.01846,13.70366,1.961951,0.8738861,0.4070835,0.3147984,GALAXY,BROADLINE,0.03726108,52736,1,1,0,0,223.562912141679,49.4305276158311
17.76092,16.11533,15.41787,15.05683,14.80716,1.64559,0.6974592,0.361043,0.2496681,GALAXY,BROADLINE,0.0980438,53149,1,1,0,0,245.43015306845,29.7256939948937
22.58766,20.02003,18.3175,17.73618,17.35271,2.567629,1.702526,0.5813236,0.3834648,GALAXY,BROADLINE,0.3809347,53063,1,1,0,0,173.268057693099,43.8612363694688
16.55999,14.76614,13.9686,13.59563,13.2706,1.79385,0.7975445,0.372963,0.3250313,GALAXY,BROADLINE,0.03528975,53084,1,1,0,0,198.026776789863,44.678591178153
19.56129,17.80664,16.81496,16.39894,16.0073,1.754656,0.9916763,0.4160213,0.3916416,GALAXY,BROADLINE,0.1177856,53084,1,1,0,0,198.301242826141,44.6439130649489
19.81275,18.25893,17.42342,17.13416,16.92376,1.553818,0.8355122,0.2892609,0.2104053,GALAXY,BROADLINE,0.2185157,52797,1,1,0,0,219.472430063226,40.2124098227764
21.92812,21.12047,20.06613,19.09254,18.69507,0.8076496,1.054338,0.9735909,0.3974724,GALAXY,BROADLINE,0.7481861,55738,1,1,0,0,229.391382883384,35.25624146135
22.00759,21.34198,20.6125,19.90685,19.61967,0.6656151,0.7294769,0.7056503,0.287178,GALAXY,BROADLINE,0.7263824,55738,1,1,0,0,228.898254196408,35.931541105815
16.42584,14.41517,13.55842,13.15081,12.87723,2.01067,0.8567476,0.4076147,0.2735748,GALAXY,BROADLINE,0.04453409,53033,1,1,0,0,156.094602182704,41.7069405624781
15.81653,14.17215,13.46057,13.09457,12.80424,1.644381,0.711586,0.3660011,0.2903271,GALAXY,BROADLINE,0.01901078,52797,1,1,0,0,218.719906090438,40.74801427021
21.50129,21.06748,20.47101,19.6932,19.43527,0.4338055,0.5964718,0.7778149,0.257925,GALAXY,BROADLINE,0.6949212,55896,1,1,0,0,137.629953384613,10.2351808896949
21.05935,19.44369,18.07662,17.51785,17.09323,1.615662,1.367065,0.558773,0.4246254,GALAXY,BROADLINE,0.2819664,55983,1,1,0,0,195.123522954005,12.5340337740103
18.50553,16.73427,16.00278,15.6652,15.41717,1.771263,0.7314854,0.3375864,0.2480268,GALAXY,BROADLINE,0.07523704,53120,1,1,0,0,184.2959762735,41.2945924662145
17.53187,15.6988,14.85923,14.46112,14.16355,1.83307,0.839571,0.3981037,0.297575,GALAXY,BROADLINE,0.06035227,53084,1,1,0,0,169.644609771705,42.421376748604
18.87324,16.93772,16.02367,15.61027,15.30977,1.935522,0.914053,0.4134026,0.3004971,GALAXY,BROADLINE,0.08262626,54152,1,1,0,0,207.24508586459,7.40435733319679
19.52673,17.88162,16.85822,16.38039,16.05825,1.645109,1.023396,0.477829,0.3221436,GALAXY,BROADLINE,0.1567477,53084,1,1,0,0,169.371360120486,41.727686990433
20.26263,18.48612,17.57646,17.17467,16.84346,1.776512,0.9096603,0.4017849,0.3312092,GALAXY,BROADLINE,0.09377959,53116,1,1,0,0,228.395405118183,33.9779853117553
18.45538,18.26802,18.24683,17.97975,17.91535,0.1873589,0.02118874,0.2670841,0.064394,GALAXY,BROADLINE,0.05145682,53084,1,1,0,1,168.90852843546,42.0541077138687
17.2106,15.51241,14.8025,14.44959,14.17241,1.698182,0.709919,0.3529043,0.2771807,GALAXY,BROADLINE,0.02853636,54212,1,1,0,0,223.818062201289,9.84979270246409
18.13008,16.25845,15.3938,14.97963,14.65293,1.871632,0.8646536,0.4141684,0.3266954,GALAXY,BROADLINE,0.05179058,53501,1,1,0,0,244.788715691231,6.38200356695777
22.76926,20.32885,18.51648,17.83647,17.37951,2.440411,1.812366,0.6800156,0.4569626,GALAXY,BROADLINE,0.4096286,54212,1,1,0,0,223.907304866687,10.3505285817332
19.68315,17.56702,16.44942,15.94838,15.52691,2.116129,1.117603,0.5010395,0.4214745,GALAXY,BROADLINE,0.1104922,53442,1,1,0,0,176.993868563633,38.5830567320007
19.76947,17.91425,16.78388,16.3434,16.03163,1.855221,1.130365,0.4404869,0.3117619,GALAXY,BROADLINE,0.1748669,53800,1,1,0,0,195.330046856859,38.4852213558956
23.58958,21.08116,19.14322,18.50962,18.02523,2.508421,1.937941,0.6335964,0.4843941,GALAXY,BROADLINE,0.4162352,53800,1,1,0,0,196.191537971319,38.3206230182495
19.39546,17.43311,16.35695,15.89886,15.54123,1.962347,1.07616,0.458086,0.3576307,GALAXY,BROADLINE,0.1347001,53800,1,1,0,0,196.481122273458,38.1739400430572
16.25593,14.35469,13.51705,13.12832,12.83758,1.901237,0.8376427,0.3887224,0.2907476,GALAXY,BROADLINE,0.03739937,53415,1,1,0,0,181.532591755264,40.1507417670413
16.15562,14.37768,13.57064,13.16047,12.83199,1.77794,0.8070393,0.4101715,0.3284769,GALAXY,BROADLINE,0.01876979,53084,1,1,0,0,210.065360766743,38.503042103855
18.01726,16.24342,15.50667,15.13925,14.89439,1.773848,0.7367477,0.3674221,0.2448559,GALAXY,BROADLINE,0.01940967,53084,1,1,0,0,210.200850822639,38.5268234601233
18.65211,16.77123,15.90618,15.53121,15.21257,1.880882,0.8650513,0.3749704,0.3186445,GALAXY,BROADLINE,0.07905033,53084,1,1,0,0,210.300889156273,38.8286368829884
19.98502,17.82843,16.78466,16.33838,15.92646,2.156584,1.043772,0.4462795,0.4119272,GALAXY,BROADLINE,0.1194624,53116,1,1,0,0,227.830185912579,33.499677085997
19.15156,17.17879,16.21646,15.76709,15.4257,1.972763,0.9623337,0.4493704,0.3413877,GALAXY,BROADLINE,0.07671268,53144,1,1,0,0,234.28464386631,34.6225126057699
20.04766,19.46811,18.46058,18.13534,17.91947,0.5795498,1.007532,0.3252335,0.2158737,GALAXY,BROADLINE,0.3481686,52817,1,1,0,0,238.702109058229,27.4542239992622
23.49669,21.13113,19.78014,19.0122,18.61849,2.365559,1.350994,0.7679348,0.393713,GALAXY,BROADLINE,0.4572982,56016,1,1,0,0,191.077995245798,14.1300083387922
17.90364,16.06542,15.3245,14.97756,14.74132,1.838213,0.7409229,0.3469381,0.2362375,GALAXY,BROADLINE,0.05078205,53531,1,1,0,0,220.348411361984,12.4954216630265
20.76812,18.76607,17.76091,17.32738,16.9637,2.00205,1.005154,0.4335346,0.3636799,GALAXY,BROADLINE,0.1268949,53504,1,1,0,0,218.483215133996,11.6801062381385
16.31311,14.53963,13.71904,13.30521,12.98883,1.77348,0.8205948,0.4138241,0.3163824,GALAXY,BROADLINE,0.02962818,53521,1,1,0,0,221.615382779302,11.5073682404176
19.61723,17.66714,16.69047,16.25038,15.88699,1.950089,0.9766731,0.4400921,0.3633928,GALAXY,BROADLINE,0.1190685,53504,1,1,0,0,218.925913794157,12.3744806314919
19.74528,17.89161,16.9552,16.57009,16.22387,1.853672,0.9364052,0.3851089,0.3462257,GALAXY,BROADLINE,0.123671,54176,1,1,0,0,231.79332268565,27.2509897107755
17.26394,15.50085,14.71674,14.36341,14.0875,1.763092,0.7841072,0.3533268,0.2759104,GALAXY,BROADLINE,0.02626624,51811,1,1,0,0,348.101130289325,-1.17936091218547
19.33953,17.41146,16.38373,15.93376,15.56911,1.928072,1.027729,0.4499693,0.364646,GALAXY,BROADLINE,0.1205088,51818,1,1,0,0,350.755600524016,0.899788056969491
20.40843,18.66541,17.47115,16.95008,16.58611,1.743023,1.19426,0.5210648,0.3639755,GALAXY,BROADLINE,0.2101361,51900,1,1,0,0,5.77899565848165,1.04355777684465
24.48126,19.56028,18.08191,17.55399,17.21009,4.92098,1.478371,0.527914,0.3439026,GALAXY,BROADLINE,0.2830497,56540,1,1,0,0,359.903344355588,28.4156936806739
22.94935,21.11787,19.21417,18.35075,17.93414,1.83148,1.903702,0.8634205,0.416605,GALAXY,BROADLINE,0.4743523,53172,1,1,0,0,327.350708097657,0.0223353971272267
16.26668,14.34788,13.47785,13.09587,12.72648,1.918806,0.8700247,0.381979,0.3693933,GALAXY,BROADLINE,0.03052484,53386,1,1,0,0,126.878811195823,54.9046739469113
21.51833,20.54925,18.76726,18.17135,17.78767,0.9690838,1.781988,0.5959148,0.3836765,GALAXY,BROADLINE,0.3813405,52826,1,1,0,0,316.020338365114,-0.106103210879437
20.82448,18.65189,17.25624,16.71431,16.36665,2.172594,1.395643,0.541935,0.347662,GALAXY,BROADLINE,0.2211564,54425,1,1,0,0,130.501908523193,56.4355316678742
26.0323,20.79674,18.96703,18.22007,17.84254,5.235567,1.829706,0.7469654,0.3775291,GALAXY,BROADLINE,0.4189233,54425,1,1,0,0,129.791801186481,57.2473501074476
19.05245,17.54595,16.81858,16.49637,16.22023,1.506506,0.7273636,0.3222179,0.2761402,GALAXY,BROADLINE,0.1324439,54439,1,1,0,0,133.855517137033,59.709564349238
18.49196,16.76214,15.93096,15.52025,15.21388,1.729818,0.8311758,0.410717,0.306366,GALAXY,BROADLINE,0.07284418,54082,1,1,0,0,36.0106889920744,-1.12400199856934
20.17598,18.09657,17.03001,16.60994,16.26999,2.079411,1.066557,0.4200668,0.3399563,GALAXY,BROADLINE,0.1355848,51913,1,1,0,0,12.9746579651305,-0.650977739444422
15.54783,13.92229,13.29209,12.97026,12.77154,1.625541,0.6301956,0.3218288,0.1987247,GALAXY,BROADLINE,0.01794705,53001,1,1,0,0,17.9439911991549,-0.664346861366919
18.89822,16.87532,15.96167,15.50751,15.13921,2.022905,0.9136505,0.4541607,0.3682976,GALAXY,BROADLINE,0.06733867,53436,1,1,0,0,186.656127485769,14.6007974600445
17.84487,15.84915,14.93767,14.52037,14.18801,1.995728,0.9114714,0.4173059,0.3323555,GALAXY,BROADLINE,0.0661349,53377,1,1,0,0,167.484024922131,14.455183091796
17.4563,15.50642,14.57818,14.19033,13.85462,1.949883,0.928236,0.3878469,0.3357162,GALAXY,BROADLINE,0.06194139,53379,1,1,0,0,139.747514458503,31.8612825468336
22.63036,21.64962,20.34589,19.44831,19.3654,0.9807453,1.30373,0.8975792,0.08291245,GALAXY,BROADLINE,0.6371205,56089,1,1,0,0,226.475936302657,41.9008377374846
24.14956,20.87916,18.8554,18.16178,17.86923,3.270403,2.02376,0.6936169,0.292551,GALAXY,BROADLINE,0.3887385,53050,1,1,0,0,172.199455210436,46.4582703588389
18.27413,16.40094,15.62155,15.16115,14.86468,1.873196,0.7793884,0.4603968,0.2964668,GALAXY,BROADLINE,0.06074746,53116,1,1,0,0,193.267946753731,46.7993808581518
18.70931,17.36256,16.77129,16.49516,16.31444,1.346756,0.5912647,0.2761326,0.1807194,GALAXY,BROADLINE,0.1524753,53062,1,1,0,0,200.244029685111,46.9092680514136
19.33649,17.57164,16.64078,16.18079,15.81532,1.764845,0.9308624,0.4599895,0.3654757,GALAXY,BROADLINE,0.09197877,53063,1,1,0,0,201.073431386284,47.3918963061022
23.57947,20.67356,18.90278,18.28148,17.90636,2.905907,1.770782,0.6213036,0.3751144,GALAXY,BROADLINE,0.3985797,53379,1,1,0,0,138.722179127244,30.9167654521708
19.67275,17.60306,16.45813,16.00801,15.65859,2.069687,1.14493,0.4501286,0.3494129,GALAXY,BROADLINE,0.1476095,53003,1,1,0,0,160.42940226877,39.5278396943241
20.97709,19.45526,18.06325,17.49544,17.12677,1.521826,1.392014,0.567812,0.3686695,GALAXY,BROADLINE,0.2944398,56453,1,1,0,0,200.940483253209,56.2771846090981
21.57014,20.85482,19.60148,18.78827,18.55668,0.7153206,1.253344,0.8132057,0.2315979,GALAXY,BROADLINE,0.5779074,56069,1,1,0,0,238.536702288552,44.077777415248
21.8504,19.42249,18.05461,17.51765,17.15618,2.427906,1.36788,0.5369663,0.3614712,GALAXY,BROADLINE,0.2325386,56426,1,1,0,0,232.517666669059,48.1029055243085
23.68132,22.06547,19.97128,19.05996,18.52821,1.61585,2.094181,0.9113274,0.5317459,GALAXY,BROADLINE,0.5073855,56426,1,1,0,0,194.516379002654,55.9383713743823
24.06974,22.01617,20.57019,19.92036,19.69052,2.053572,1.44598,0.6498299,0.2298355,GALAXY,BROADLINE,0.5482382,56394,1,1,0,1,223.807619218234,49.3928740176312
18.57219,17.21588,16.72685,16.44674,16.3437,1.356306,0.4890289,0.280117,0.1030388,GALAXY,BROADLINE,0.125265,53063,1,1,0,0,201.006810454944,45.7724143551824
18.17026,16.10655,15.19049,14.77739,14.46231,2.063704,0.9160604,0.4131012,0.3150768,GALAXY,BROADLINE,0.0509285,53062,1,1,0,0,199.652609270912,47.3302711725442
18.54904,16.86654,16.10761,15.74584,15.48018,1.682505,0.7589226,0.3617725,0.2656622,GALAXY,BROADLINE,0.1226619,52826,1,1,0,0,241.791090658722,31.2395134999945
17.63711,15.69488,14.84246,14.41148,14.13155,1.942226,0.8524218,0.4309759,0.2799311,GALAXY,BROADLINE,0.06103517,52886,1,1,0,0,245.066662754029,29.4887174860037
17.97152,15.96502,15.05388,14.65576,14.33959,2.006507,0.9111319,0.3981276,0.3161631,GALAXY,BROADLINE,0.07003696,53142,1,1,0,0,176.962282524541,11.2388026435582
19.54422,17.58549,16.40075,15.93623,15.57517,1.958727,1.184742,0.4645176,0.361063,GALAXY,BROADLINE,0.1562555,53142,1,1,0,0,177.184211759122,11.3123016391643
19.03779,17.13879,16.21446,15.81357,15.45984,1.899008,0.9243221,0.4008942,0.3537331,GALAXY,BROADLINE,0.08176516,53142,1,1,0,0,177.03753950951,11.6803549188408
21.98212,20.41235,18.75965,18.08427,17.59124,1.569771,1.6527,0.675375,0.4930325,GALAXY,BROADLINE,0.3914859,53116,1,1,0,0,195.713025963308,11.9766673213241
18.76942,16.72905,15.69749,15.25933,14.92541,2.040371,1.031561,0.4381676,0.3339195,GALAXY,BROADLINE,0.09255137,56002,1,1,0,0,204.764983618781,11.9635860799116
22.73733,20.86946,19.06544,18.2647,17.86497,1.867865,1.804024,0.8007393,0.3997307,GALAXY,BROADLINE,0.4667241,53089,1,1,0,0,179.844859492665,44.2576204408548
26.63151,20.96031,19.14537,18.49262,18.06758,5.671194,1.814947,0.65275,0.4250374,GALAXY,BROADLINE,0.389725,53034,1,1,0,0,152.684634478982,41.3813315580099
22.11255,20.41868,18.65341,18.00538,17.62916,1.693874,1.76527,0.6480293,0.376215,GALAXY,BROADLINE,0.4029854,53089,1,1,0,0,180.079758621341,44.0650670482898
16.6606,14.71664,13.82028,13.40523,13.0974,1.943955,0.8963585,0.4150505,0.3078299,GALAXY,BROADLINE,0.02302982,52797,1,1,0,0,217.865650933199,39.2592673914363
15.93028,14.07339,13.2574,12.85685,12.53179,1.856888,0.8159962,0.4005499,0.3250561,GALAXY,BROADLINE,0.02475194,52821,1,1,0,0,185.599261964123,45.0583398378651
18.90497,16.87453,16.03601,15.62167,15.35259,2.030439,0.8385181,0.41434,0.2690849,GALAXY,BROADLINE,0.06704562,56398,1,1,0,0,177.491882681505,45.7808876716039
20.00391,18.00356,16.71172,16.21461,15.85923,2.000357,1.291834,0.4971161,0.3553791,GALAXY,BROADLINE,0.1941716,53149,1,1,0,0,182.715274736428,12.0408871856124
17.86931,16.27159,15.46449,15.05115,14.7282,1.597727,0.8071022,0.4133348,0.3229475,GALAXY,BROADLINE,0.0889212,53848,1,1,0,0,212.693563720054,11.8583146835858
19.92725,18.11088,17.10179,16.65244,16.30406,1.816364,1.009092,0.4493504,0.3483791,GALAXY,BROADLINE,0.125045,53848,1,1,0,0,212.941261668781,11.861552055239
19.8726,18.02848,17.10484,16.72108,16.40364,1.84412,0.9236488,0.3837528,0.3174458,GALAXY,BROADLINE,0.101069,53854,1,1,0,0,229.832575448349,10.0416594304169
18.89365,16.83373,15.77831,15.33786,14.99173,2.059923,1.055417,0.4404459,0.3461304,GALAXY,BROADLINE,0.1260551,52731,1,1,0,0,219.882227874319,45.5223168762032
16.85048,15.12636,14.36956,14.00664,13.70454,1.72413,0.7567968,0.3629217,0.3021011,GALAXY,BROADLINE,0.02462758,52996,1,1,0,0,163.734801379433,41.4984295493424
22.22341,21.17078,20.23324,19.49771,19.31401,1.052628,0.9375401,0.7355309,0.1837044,GALAXY,BROADLINE,0.577684,55953,1,1,0,0,181.960146258556,7.49446769032743
18.17194,16.32405,15.51458,15.1333,14.85053,1.847889,0.8094778,0.3812723,0.2827768,GALAXY,BROADLINE,0.05364835,54156,1,1,0,0,204.502636038554,7.50419796699314
20.5154,18.55177,17.61018,17.19461,16.85869,1.963621,0.9415951,0.4155693,0.3359184,GALAXY,BROADLINE,0.1790694,54156,1,1,0,0,204.542920567066,7.69093297068919
20.53727,18.76166,17.64576,17.26608,17.01143,1.775614,1.1159,0.3796749,0.2546558,GALAXY,BROADLINE,0.2343751,53848,1,1,0,0,212.433773975383,11.6782041491081
19.03921,17.15232,16.14872,15.72409,15.36975,1.886889,1.003599,0.424633,0.3543396,GALAXY,BROADLINE,0.1152899,53848,1,1,0,0,212.877262638551,11.6581494571154
16.3105,14.47964,13.70082,13.32182,13.02266,1.830861,0.7788229,0.3790054,0.29916,GALAXY,BROADLINE,0.03264671,53854,1,1,0,0,229.886079393902,9.96002181612296
20.18963,18.32916,17.3585,16.92719,16.61882,1.860477,0.9706554,0.4313164,0.3083649,GALAXY,BROADLINE,0.1218442,53240,1,1,0,0,244.958131033692,21.9624827182453
20.22577,18.37815,17.16778,16.65181,16.29984,1.847616,1.210375,0.5159664,0.3519688,GALAXY,BROADLINE,0.2052218,53388,1,1,0,0,149.099062621401,34.4312302655757
18.72815,16.77188,15.861,15.43869,15.11927,1.956264,0.9108858,0.422308,0.319418,GALAXY,BROADLINE,0.08741932,53504,1,1,0,0,219.011701427242,7.27081676147414
18.16409,16.30097,15.45939,15.0558,14.72055,1.863123,0.8415833,0.4035912,0.3352442,GALAXY,BROADLINE,0.05514188,54156,1,1,0,0,205.099619157503,7.29287365748719
17.87851,16.13586,15.34869,14.97366,14.72964,1.742655,0.7871666,0.3750277,0.2440195,GALAXY,BROADLINE,0.09479635,55987,1,1,0,0,199.168998982024,10.2823993246728
16.21484,14.41437,13.63312,13.27995,13.00443,1.800472,0.78125,0.3531733,0.2755117,GALAXY,BROADLINE,0.022351,53884,1,1,0,0,202.8531973588,9.95843475289185
25.19199,20.03768,18.15321,17.48737,17.07745,5.154306,1.884474,0.6658363,0.4099159,GALAXY,BROADLINE,0.3967547,53884,1,1,0,0,202.996232305575,9.9586014038196
18.59833,16.82076,16.03206,15.63658,15.35404,1.777575,0.7886925,0.3954811,0.2825451,GALAXY,BROADLINE,0.03958312,53884,1,1,0,0,201.862191446447,10.5583449312508
21.17568,20.65765,18.88566,18.26587,17.85126,0.518034,1.771988,0.619791,0.4146099,GALAXY,BROADLINE,0.4086516,53884,1,1,0,0,201.834559006786,10.4835109166585
18.53689,16.6869,15.83391,15.43268,15.09785,1.849995,0.8529902,0.4012337,0.3348265,GALAXY,BROADLINE,0.05557849,53504,1,1,0,0,212.57170229903,6.14607866558445
19.01024,17.21223,16.27863,15.88064,15.55236,1.798008,0.9336052,0.3979921,0.3282738,GALAXY,BROADLINE,0.1086669,53504,1,1,0,0,212.831680942996,6.44839686983096
24.30433,20.53064,18.67974,17.96558,17.56965,3.773699,1.850897,0.7141628,0.3959255,GALAXY,BROADLINE,0.4030025,53504,1,1,0,0,219.693920934641,6.50143237830921
19.55296,17.71213,16.69665,16.21743,15.88589,1.840828,1.015482,0.4792194,0.331542,GALAXY,BROADLINE,0.1406747,54560,1,1,0,0,224.271536692,7.04315495327019
21.28865,19.03933,17.6762,17.18516,16.83562,2.249321,1.363125,0.4910412,0.3495407,GALAXY,BROADLINE,0.2030442,53149,1,1,0,0,233.197797471884,40.8123163244517
18.72419,16.96417,16.24558,15.90902,15.66399,1.760015,0.7185917,0.3365612,0.2450323,GALAXY,BROADLINE,0.09500299,53135,1,1,0,0,235.543929584014,30.3490710619449
17.97574,16.11807,15.29558,14.87985,14.57815,1.857674,0.8224869,0.4157324,0.3016949,GALAXY,BROADLINE,0.05014844,55710,1,1,0,0,215.937209544583,6.60103596036668
18.79079,16.65794,15.59088,15.13297,14.7457,2.132851,1.067054,0.4579172,0.3872652,GALAXY,BROADLINE,0.1290281,52226,1,1,0,0,357.857297544552,14.1934265693193
18.80342,17.15318,16.09195,15.65637,15.2793,1.650234,1.061235,0.4355717,0.3770733,GALAXY,BROADLINE,0.14179,52233,1,1,0,0,6.59051868786742,15.4452385995518
18.71063,16.99534,16.18283,15.82576,15.53242,1.715296,0.8125095,0.3570642,0.2933445,GALAXY,BROADLINE,0.05510677,51913,1,1,0,0,12.2371918659581,-0.921705340350043
19.42664,17.58713,16.53988,16.11016,15.77394,1.83951,1.047253,0.4297199,0.3362217,GALAXY,BROADLINE,0.136846,51782,1,1,0,0,6.77336383109764,-0.491889647214607
18.30546,16.40108,15.49836,15.0651,14.72042,1.904379,0.9027214,0.4332638,0.3446712,GALAXY,BROADLINE,0.06265125,52663,1,1,0,0,117.116445386158,30.0690935285913
18.11557,16.039,15.05015,14.62361,14.29858,2.076569,0.9888477,0.4265432,0.3250265,GALAXY,BROADLINE,0.1011921,52615,1,1,0,0,127.762155888146,40.5434943378554
19.0052,16.99494,16.00537,15.5238,15.14867,2.01026,0.9895725,0.4815655,0.3751287,GALAXY,BROADLINE,0.100511,52615,1,1,0,0,127.972328806109,40.5820148934924
16.62454,14.72388,13.85643,13.42445,13.14144,1.900657,0.8674517,0.431983,0.2830076,GALAXY,BROADLINE,0.05402094,52592,1,1,0,0,131.235965123411,42.9765929710292
17.09447,15.08528,14.21662,13.80228,13.51361,2.009196,0.868659,0.4143381,0.2886686,GALAXY,BROADLINE,0.05684728,52592,1,1,0,0,131.210967862851,43.0468327898864
17.95012,16.11911,15.22515,14.81533,14.48105,1.831017,0.893961,0.4098139,0.334281,GALAXY,BROADLINE,0.08971126,52669,1,1,0,0,133.489925056254,40.292510860465
17.73201,15.73787,14.79507,14.36874,14.00692,1.994141,0.9427958,0.4263258,0.3618259,GALAXY,BROADLINE,0.08746532,52669,1,1,0,0,133.896803261226,40.4648208342327
17.40063,15.34712,14.4509,14.02044,13.7081,2.053512,0.8962154,0.4304638,0.3123398,GALAXY,BROADLINE,0.05134846,52620,1,1,0,0,138.282255918806,47.7084005367425
20.50203,18.56152,17.46498,17.01888,16.71374,1.940512,1.09654,0.4461021,0.3051338,GALAXY,BROADLINE,0.2231739,52606,1,1,0,0,136.068153916577,45.3009315541705
19.59533,17.64603,16.83351,16.44883,16.15612,1.949301,0.8125134,0.3846836,0.2927113,GALAXY,BROADLINE,0.05092257,52606,1,1,0,0,136.651582004492,45.6617539776889
