#Table1
u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
19.54428,18.22028,17.28639,16.79226,16.49605,1.323999,0.9338894,0.4941311,0.2962074,GALAXY,STARFORMING,0.1716473,52238,1,1,0,0,135.619111781152,47.7368118563367
19.07091,17.84031,17.05089,16.65897,16.36554,1.230602,0.7894211,0.3919201,0.2934303,GALAXY,STARFORMING,0.1598433,52252,1,1,0,0,143.593684211354,51.8089417417908
17.63636,16.48752,15.96713,15.70269,15.4893,1.148844,0.5203896,0.264432,0.2133951,GALAXY,STARFORMING,0.03860098,52238,1,1,0,0,135.10711160807,47.9240596563149
19.4439,18.23276,17.64692,17.31196,17.1782,1.211132,0.5858421,0.334959,0.1337643,GALAXY,STARFORMING,0.08253284,52238,1,1,0,0,135.827771136532,48.437185691698
19.8723,18.62396,17.74076,17.26841,17.01522,1.248333,0.8832054,0.4723473,0.2531872,GALAXY,STARFORMING,0.2045792,52252,1,1,0,0,142.145935071124,51.7115840390968
19.89433,18.15289,17.29553,16.85107,16.53298,1.741438,0.8573608,0.4444675,0.3180866,GALAXY,STARFORMING,0.08755185,52252,1,1,0,0,142.138523488101,51.7282061561676
19.14748,17.85841,17.31015,16.93327,16.71077,1.289066,0.5482559,0.3768883,0.222496,GALAXY,STARFORMING,0.04750015,52252,1,1,0,0,142.212600170548,51.7351649601237
18.39125,16.81699,16.05284,15.64453,15.33048,1.574259,0.7641506,0.4083099,0.3140535,GALAXY,STARFORMING,0.05675641,52252,1,1,0,0,142.91261345125,51.8973230064793
19.54718,17.91403,17.004,16.5487,16.21211,1.633146,0.9100304,0.4553032,0.3365898,GALAXY,STARFORMING,0.1208726,52238,1,1,0,0,134.483519385139,48.2058863195391
18.95526,17.61667,16.89896,16.49841,16.26945,1.338585,0.7177143,0.4005489,0.2289581,GALAXY,STARFORMING,0.1198964,52238,1,1,0,0,134.625353549199,48.1243430485562
18.52851,17.01386,16.27861,15.86833,15.6282,1.514643,0.7352486,0.4102831,0.2401352,GALAXY,STARFORMING,0.1433362,52238,1,1,0,0,134.476819362211,48.2778888876578
19.41851,18.09075,17.24475,16.86424,16.57153,1.327763,0.8460026,0.3805103,0.2927132,GALAXY,STARFORMING,0.1580752,52238,1,1,0,0,134.711040469426,48.2944679544344
19.3553,17.70841,16.86046,16.41577,16.07867,1.646885,0.8479519,0.4446869,0.3370991,GALAXY,STARFORMING,0.09104957,52238,1,1,0,0,134.928598390456,48.5825344470286
17.81592,16.43096,15.75694,15.39314,15.12477,1.384954,0.6740179,0.3638086,0.268363,GALAXY,STARFORMING,0.03695837,52238,1,1,0,0,135.534957619959,48.7102056272801
18.10962,16.82501,16.27465,15.95343,15.78237,1.284603,0.5503597,0.3212261,0.1710596,GALAXY,STARFORMING,0.03571467,52254,1,1,0,0,136.444864679509,49.4140373822884
19.23413,18.10609,17.52122,17.14346,16.93928,1.128033,0.5848713,0.3777657,0.2041721,GALAXY,STARFORMING,0.1203408,52254,1,1,0,0,136.652257757078,49.3883119550784
18.09027,16.87752,16.52446,16.293,16.16042,1.212755,0.353056,0.2314644,0.1325798,GALAXY,STARFORMING,0.0340248,52254,1,1,0,0,137.094904877042,49.735380722507
19.2315,17.7772,16.94581,16.54842,16.1941,1.454298,0.8313961,0.3973885,0.3543167,GALAXY,STARFORMING,0.1305554,52252,1,1,0,0,141.991318278254,51.9732771714373
18.90939,17.62383,17.18289,16.97381,16.78113,1.285559,0.4409389,0.2090816,0.1926727,GALAXY,STARFORMING,0.02463834,52252,1,1,0,0,142.518898688326,52.3704602091275
19.57598,18.31588,17.60737,17.14338,16.91946,1.260099,0.7085094,0.463995,0.2239227,GALAXY,STARFORMING,0.08554677,52252,1,1,0,0,142.654878313855,52.4764445590468
19.02822,17.77836,17.17213,16.78665,16.53081,1.249855,0.6062317,0.3854828,0.2558441,GALAXY,STARFORMING,0.09718992,52254,1,1,0,0,134.575130041281,48.8141527102743
19.50611,18.09439,17.54241,17.18608,16.98111,1.411728,0.551981,0.3563309,0.2049675,GALAXY,STARFORMING,0.08309932,52238,1,1,0,0,134.6249436562,48.8429244040764
19.08646,18.0381,17.72914,17.4529,17.38221,1.048363,0.3089542,0.2762375,0.07069778,GALAXY,STARFORMING,0.07219242,52254,1,1,0,0,135.046319124037,49.1472062307067
19.03973,18.07142,17.51105,17.13507,16.92023,0.9683094,0.5603676,0.3759842,0.2148361,GALAXY,STARFORMING,0.1201581,52254,1,1,0,0,135.239845422512,49.2614549004978
19.52157,18.18222,17.31831,16.90422,16.60385,1.339357,0.863903,0.4140911,0.300375,GALAXY,STARFORMING,0.153393,52254,1,1,0,0,135.43177153907,49.2237354719817
17.06493,15.81471,15.22776,14.92556,14.71253,1.250219,0.5869436,0.302206,0.2130299,GALAXY,STARFORMING,0.02757921,52254,1,1,0,0,135.35893133703,49.3549976459672
17.80469,16.62251,16.08915,15.8044,15.59131,1.182175,0.5333672,0.2847443,0.2130947,GALAXY,STARFORMING,0.03714829,52254,1,1,0,0,135.71420882841,49.3777053265436
18.38477,17.16864,16.6479,16.34781,16.14642,1.216135,0.5207386,0.300087,0.201395,GALAXY,STARFORMING,0.0512457,52254,1,1,0,0,136.013640895427,49.5563529645473
19.40705,17.8315,16.98666,16.59128,16.28881,1.575556,0.8448372,0.3953762,0.3024788,GALAXY,STARFORMING,0.09866014,52254,1,1,0,0,137.057234350877,50.1736823937621
19.01653,17.6765,17.11672,16.72905,16.46093,1.340031,0.5597782,0.3876705,0.2681217,GALAXY,STARFORMING,0.09243879,52252,1,1,0,0,140.850537104302,52.138482957624
18.35192,17.32744,16.98303,16.75295,16.62707,1.024485,0.3444061,0.2300816,0.1258831,GALAXY,STARFORMING,0.04749558,52252,1,1,0,0,141.177179877769,52.1910446779015
19.58345,17.70319,16.932,16.44157,16.11256,1.880257,0.7711983,0.4904232,0.3290081,GALAXY,STARFORMING,0.07443131,52252,1,1,0,0,141.373544895331,52.2213340559468
17.56331,16.28682,15.70103,15.36013,15.13628,1.276493,0.5857859,0.3409052,0.2238531,GALAXY,STARFORMING,0.04686419,52252,1,1,0,0,142.218994177067,52.6861802003796
18.31859,17.1285,16.64083,16.33253,16.14722,1.190092,0.4876709,0.3082924,0.1853161,GALAXY,STARFORMING,0.04954237,52252,1,1,0,0,142.916106411639,53.0088306242849
19.04766,17.96496,17.34841,16.94991,16.7191,1.082699,0.6165524,0.3984966,0.2308083,GALAXY,STARFORMING,0.1229544,52252,1,1,0,0,142.978851323247,53.1263736913695
18.80469,17.23987,16.5774,16.15753,15.90027,1.564823,0.6624737,0.4198685,0.2572546,GALAXY,STARFORMING,0.1294084,52252,1,1,0,0,143.136847411843,53.0258576792144
18.7257,17.56371,17.04846,16.73301,16.55427,1.161995,0.5152454,0.3154564,0.1787338,GALAXY,STARFORMING,0.07171745,52254,1,1,0,0,134.380096844262,49.1724535354271
18.50255,17.42738,17.08015,16.8709,16.66469,1.075171,0.347229,0.2092514,0.2062168,GALAXY,STARFORMING,0.04021429,52254,1,1,0,0,134.666750286857,49.3008031875551
18.7712,17.67724,17.29982,17.07681,16.90129,1.093952,0.3774261,0.223011,0.1755219,GALAXY,STARFORMING,0.04084053,52254,1,1,0,0,135.487004807873,49.7523133760811
19.89865,18.5144,17.81437,17.44109,17.22999,1.384251,0.7000217,0.3732853,0.2111034,GALAXY,STARFORMING,0.1238429,52252,1,1,0,0,142.314555316777,53.2064875468592
20.1616,18.49003,17.52491,16.96822,16.62482,1.67157,0.965126,0.5566883,0.3433971,GALAXY,STARFORMING,0.1265445,54533,1,1,0,0,218.903099426525,62.7300454077318
