u,g,r,i,z,u-g,g-r,r-i,i-z,class,subClass,redshift,mjd,clean,mode,zWarning,probPSF,ra,dec
15.88183,14.62442,14.3486,14.28638,14.2688,1.257411,0.2758169,0.0622282,0.01757622,STAR,F9,-7.174203e-05,53917,1,1,0,1,336.335577784443,69.3265459185638
20.43856,19.63322,19.25218,19.08936,18.91451,0.8053436,0.3810368,0.1628246,0.1748505,STAR,F5,0.001143911,54153,1,1,0,1,186.202770516,-0.719048408987755
21.92918,21.79472,21.68983,21.13454,20.77678,0.1344643,0.1048889,0.5552864,0.3577652,STAR,F0Ib (36673),-0.0001882942,57905,1,1,0,1,246.123281755044,43.9502779508926
22.22981,19.91693,19.24363,19.09321,18.96638,2.312874,0.6733017,0.1504269,0.1268311,STAR,K1IVa (142091),0.0005149576,55536,1,1,0,1,116.722440236765,29.7504815529928
19.85798,18.81212,18.60011,18.66853,18.54544,1.045858,0.2120113,-0.06842041,0.1230965,STAR,F5,7.856945e-05,52584,1,1,0,1,120.668464722545,34.237882358384
19.81989,18.82813,18.49403,18.35197,18.34103,0.9917583,0.3341007,0.1420517,0.01094437,STAR,F5,-3.813084e-05,53381,1,1,0,1,21.8568796545957,38.4770462484169
17.98149,17.54524,17.77299,17.98718,18.23169,0.4362507,-0.2277508,-0.2141857,-0.2445049,STAR,WD,3.154486e-05,52439,1,1,0,1,197.251416912062,4.95637992368287
19.148,18.25933,18.01275,17.93587,17.95113,0.8886681,0.2465744,0.07688141,-0.0152607,STAR,F5,-9.428333e-06,53727,1,1,0,1,45.1257457103014,5.68021335414696
21.60957,19.22046,17.74273,16.48254,15.78325,2.389114,1.477728,1.260187,0.6992912,STAR,M3,1.78333e-05,53062,1,1,0,1,188.527612116243,44.7182188121517
20.47203,17.7892,16.80242,16.41718,16.19683,2.682827,0.986784,0.3852386,0.2203445,STAR,K2III (115136),-0.0001214937,56033,1,1,0,1,184.712636771066,17.3769145436666
20.21319,19.2482,19.05776,18.92854,18.9133,0.9649868,0.190443,0.1292152,0.01524162,STAR,A0,7.345316e-05,54175,1,1,0,1,191.410392714448,30.9963029033038
23.23892,20.71546,19.0343,18.16777,17.64174,2.523458,1.681162,0.8665257,0.5260277,STAR,M1,-2.183669e-05,52606,1,1,0,1,135.145969959038,46.0118080610074
20.2707,17.70284,16.30896,15.28944,14.76739,2.567862,1.393877,1.019517,0.5220537,STAR,M2,1.750686e-05,52914,1,1,0,1,16.6089170624886,0.490757833210607
24.19819,21.69768,20.6913,19.65529,18.50647,2.500505,1.006384,1.036011,1.148821,STAR,M7IIIevar (177940),-0.0001095235,55532,1,1,0,1,130.382732249986,35.6581682464531
17.88976,16.76266,16.35939,16.2326,16.22156,1.127108,0.4032688,0.1267834,0.01104927,STAR,F9,0.0001053587,52619,1,1,0,1,56.5083231391155,0.860125252630332
17.71862,16.74214,16.47139,16.40171,16.37959,0.9764805,0.27075,0.06967735,0.02211952,STAR,F3/F5V (30743),-0.000108962,58068,1,1,0,1,36.063703162808,-3.24794157522964
19.1067,18.22131,17.91827,17.81166,17.75885,0.8853893,0.3030396,0.1066055,0.05281067,STAR,F5,0.0002910551,54924,1,1,0,1,208.62840256347,64.146477305885
20.86196,17.99964,16.91451,16.49043,16.22388,2.862328,1.085127,0.424078,0.2665558,STAR,K3,-0.0001071466,54852,1,1,0,1,106.565006940492,29.3621832806603
23.51012,21.03995,19.51457,18.43215,17.88599,2.470165,1.525379,1.082418,0.5461617,STAR,M2,9.079173e-05,52914,1,1,0,1,16.9284106089926,0.371578022515897
19.12231,17.63938,17.15285,17.00465,16.94689,1.482933,0.4865265,0.1482029,0.05776215,STAR,F9,-0.0003536265,54368,1,1,0,1,265.153611458998,43.9303878900367
19.25037,18.11012,17.60887,17.42801,17.32512,1.140255,0.5012512,0.1808529,0.1028976,STAR,G2,-0.0007220542,53713,1,1,0,1,52.0675120647239,4.8050742527297
18.47625,16.92962,16.33443,16.11242,15.9978,1.546635,0.5951805,0.2220116,0.1146221,STAR,K1,-0.0001236401,54821,1,1,0,1,126.513355692066,48.0132723661927
19.08285,18.20866,17.99427,17.88461,17.89779,0.8741894,0.2143898,0.1096554,-0.01317596,STAR,A0,-0.0002850407,54621,1,1,0,1,252.066241096303,24.8401792343793
18.28902,17.06537,17.27105,17.4271,17.51402,1.22365,-0.2056808,-0.1560516,-0.08691597,STAR,A0,-0.0004019637,53293,1,1,0,1,5.9715575361425,-8.92219188009977
22.08685,21.13132,20.86509,20.63267,20.35191,0.9555378,0.2662239,0.2324219,0.2807617,STAR,CV,0.0004364788,55544,1,1,0,1,160.197428309691,-2.14084214807917
19.07732,18.07546,17.06214,16.50358,16.2233,1.001858,1.013325,0.5585575,0.2802811,STAR,M1,8.34844e-05,52677,1,1,0,1,88.262256526787,0.641135567553114
23.16804,20.98847,20.63718,20.60926,20.18657,2.179565,0.3512955,0.02791786,0.4226875,STAR,F2V (33256),0.0001370503,56211,1,1,0,1,335.411712412762,7.93281666312099
19.44232,18.02721,17.41177,17.1654,17.01838,1.415108,0.6154461,0.2463665,0.1470242,STAR,G8V (101501),0.0002065818,56727,1,1,0,1,197.725537911017,-0.317094874479233
18.75294,17.86679,17.6037,17.50216,17.49156,0.8861485,0.263092,0.1015453,0.01059723,STAR,F3/F5V (30743),-1.127143e-05,56075,1,1,0,1,204.94207055449,21.0858234918208
18.45789,17.54304,17.3836,17.38825,17.40768,0.9148502,0.1594353,-0.004642487,-0.01943398,STAR,G0,0.0002466207,54484,1,1,0,1,91.2968392193066,-0.387738203948598
18.91018,17.3731,16.67839,16.4039,16.24472,1.537079,0.6947021,0.2744904,0.1591873,STAR,F9,-0.0003424332,51899,1,1,0,0,128.650193892468,54.2262933483808
16.94589,15.83941,16.10095,16.27979,16.39594,1.106472,-0.2615318,-0.1788387,-0.1161556,STAR,B9Vn (177756),-0.0001674123,56684,1,1,0,1,38.3636319298741,-0.914033130105748
19.76543,18.30756,17.78733,17.59562,17.50684,1.45787,0.5202293,0.1917114,0.08877373,STAR,K1,0.0001219432,53401,1,1,0,1,82.4118471076843,0.258597042634331
20.21824,19.23542,18.95725,18.85909,18.87134,0.9828205,0.2781715,0.09815216,-0.01224899,STAR,F5,0.0003810677,54821,1,1,0,1,33.7903760111835,-8.84794345353674
